"id:ID","label","identifier","notation","alt_label","pref_label","definition","extensible","uuid","uri"
"3531","Suriname","C17175","SUR","['SURINAME']","Suriname","A country in Northern South America, bordering the North Atlantic Ocean, between French Guiana and Guyana.","False","4241e39d-3907-44ca-ad09-6d7bf56cd187","dataset/cdisc/ct/sc/2007-05-31/sdtm/C66786/C17175"
"3532","Slovakia","C17669","SVK","['SLOVAKIA']","Slovakia","A country in Central Europe, south of Poland.","False","f8e15f15-9c06-44b4-9f4b-1a5f19899c15","dataset/cdisc/ct/sc/2007-05-31/sdtm/C66786/C17669"
"3533","Slovenia","C17138","SVN","['SLOVENIA']","Slovenia","A country in Central Europe, bordering the Adriatic Sea, between Austria and Croatia.","False","2484fbcf-ca1f-4781-9584-7e95715af8c4","dataset/cdisc/ct/sc/2007-05-31/sdtm/C66786/C17138"
"3534","Sweden","C17180","SWE","['SWEDEN']","Sweden","A country in Northern Europe, bordering the Baltic Sea, Gulf of Bothnia, Kattegat, and Skagerrak, between Finland and Norway.","False","49b74dbb-13ad-4009-abc0-6f4678dd76d9","dataset/cdisc/ct/sc/2007-05-31/sdtm/C66786/C17180"
"3535","Swaziland","C17179","SWZ","['SWAZILAND']","Swaziland","A country in Southern Africa, between Mozambique and South Africa.","False","6aa4519d-ccfa-434a-8773-be177e24d771","dataset/cdisc/ct/sc/2007-05-31/sdtm/C66786/C17179"
"3536","Seychelles","C17129","SYC","['SEYCHELLES']","Seychelles","A country in Eastern Africa, comprised of a group of islands in the Indian Ocean, northeast of Madagascar.","False","1a718672-d832-4252-8865-4616aafe959d","dataset/cdisc/ct/sc/2007-05-31/sdtm/C66786/C17129"
"3537","Syria","C17182","SYR","['SYRIAN ARAB REPUBLIC']","Syria","A country in the Middle East, bordering the Mediterranean Sea, between Lebanon and Turkey.","False","3ad42456-21a2-4ad8-9f92-339a319e19db","dataset/cdisc/ct/sc/2007-05-31/sdtm/C66786/C17182"
"3538","Turks and Caicos Islands","C17224","TCA","['TURKS AND CAICOS ISLANDS']","Turks and Caicos Islands","Two island groups in the North Atlantic Ocean, southeast of The Bahamas.","False","44146849-293b-46ea-8867-62671bca46bd","dataset/cdisc/ct/sc/2007-05-31/sdtm/C66786/C17224"
"3539","Chad","C16412","TCD","['CHAD']","Chad","A country in Central Africa, south of Libya.","False","fe207539-fa4e-4dde-b490-76914c71c45c","dataset/cdisc/ct/sc/2007-05-31/sdtm/C66786/C16412"
"3540","Togo","C17202","TGO","['TOGO']","Togo","A country in Western Africa, bordering the Bight of Benin, between Benin and Ghana.","False","b9a5ac2d-11db-4943-9d3e-d7292543209c","dataset/cdisc/ct/sc/2007-05-31/sdtm/C66786/C17202"
"3541","Thailand","C17192","THA","['THAILAND']","Thailand","A country in Southeastern Asia, bordering the Andaman Sea and the Gulf of Thailand, southeast of Burma.","False","69f19fb6-4ab2-4c61-abbd-1fe5a9aa89bb","dataset/cdisc/ct/sc/2007-05-31/sdtm/C66786/C17192"
"3542","Tajikistan","C17183","TJK","['TAJIKISTAN']","Tajikistan","A country in Central Asia, west of China.","False","51cea02b-43cf-4e25-b21c-f9a7379dff48","dataset/cdisc/ct/sc/2007-05-31/sdtm/C66786/C17183"
"3543","Tokelau","C17704","TKL","['TOKELAU']","Tokelau","A group of three atolls in the South Pacific Ocean, about one-half of the way from Hawaii to New Zealand.","False","28072f6c-b0d9-4580-a8c8-9ceceb1c18ec","dataset/cdisc/ct/sc/2007-05-31/sdtm/C66786/C17704"
"3544","Turkmenistan","C17223","TKM","['TURKMENISTAN']","Turkmenistan","A country in Central Asia, bordering the Caspian Sea, between Iran and Kazakhstan.","False","847195f0-f5b7-4042-ba15-775d79b2bb06","dataset/cdisc/ct/sc/2007-05-31/sdtm/C66786/C17223"
"3545","Timor-Leste","C17200","TLS","['TIMOR-LESTE']","Timor-Leste","A country in Southeastern Asia, northwest of Australia in the Lesser Sunda Islands at the eastern end of the Indonesian archipelago. East Timor includes the eastern half of the island of Timor, the Oecussi (Ambeno) region on the northwest portion of the island of Timor, and the islands of Pulau Atauro and Pulau Jaco.","False","473e87eb-eb60-4f06-8406-ec859a48770c","dataset/cdisc/ct/sc/2007-05-31/sdtm/C66786/C17200"
"3546","Tonga","C17205","TON","['TONGA']","Tonga","An archipelago in the South Pacific Ocean, about two-thirds of the way from Hawaii to New Zealand.","False","614ba629-84b7-4b74-9839-4160a5cc1ce9","dataset/cdisc/ct/sc/2007-05-31/sdtm/C66786/C17205"
"3547","Trinidad and Tobago","C17217","TTO","['TRINIDAD AND TOBAGO']","Trinidad and Tobago","Islands between the Caribbean Sea and the North Atlantic Ocean, northeast of Venezuela.","False","85499106-a06a-4f3b-98f0-fbc4ef8b7702","dataset/cdisc/ct/sc/2007-05-31/sdtm/C66786/C17217"
"3548","Tunisia","C17221","TUN","['TUNISIA']","Tunisia","A country in Northern Africa, bordering the Mediterranean Sea, between Algeria and Libya.","False","3825affe-13f8-465c-9645-3768f9f64f61","dataset/cdisc/ct/sc/2007-05-31/sdtm/C66786/C17221"
"3549","Turkey","C17222","TUR","['TURKEY']","Turkey","A country in southeastern Europe and southwestern Asia (that portion of Turkey west of the Bosporus is geographically part of Europe), bordering the Black Sea, between Bulgaria and Georgia, and bordering the Aegean Sea and the Mediterranean Sea, between Greece and Syria.","False","04ae2032-d896-4f2a-84fa-472867e3ede2","dataset/cdisc/ct/sc/2007-05-31/sdtm/C66786/C17222"
"3550","Tuvalu","C17225","TUV","['TUVALU']","Tuvalu","An island group consisting of nine coral atolls in the South Pacific Ocean, about one-half of the way from Hawaii to Australia.","False","a41bb7d2-db7c-47f9-8e27-f5a17096f2f0","dataset/cdisc/ct/sc/2007-05-31/sdtm/C66786/C17225"
"3551","Taiwan","C17184","TWN","['TAIWAN']","Taiwan","A group of islands bordering the East China Sea, Philippine Sea, South China Sea, and Taiwan Strait, north of the Philippines, off the southeastern coast of China.","False","0133959e-f2ce-4cbe-bd85-74f84b7aae37","dataset/cdisc/ct/sc/2007-05-31/sdtm/C66786/C17184"
"3552","Tanzania","C17185","TZA","['TANZANIA, UNITED REPUBLIC OF']","Tanzania","A country in Eastern Africa, bordering the Indian Ocean, between Kenya and Mozambique.","False","f823f09f-0bf8-4551-ae92-3bd8c8b56f92","dataset/cdisc/ct/sc/2007-05-31/sdtm/C66786/C17185"
"3553","Uganda","C17228","UGA","['UGANDA']","Uganda","A country in Eastern Africa, west of Kenya.","False","52df783c-4c33-4364-894e-2240db886a82","dataset/cdisc/ct/sc/2007-05-31/sdtm/C66786/C17228"
"3554","Ukraine","C17229","UKR","['UKRAINE']","Ukraine","A country in Eastern Europe, bordering the Black Sea, between Poland and Russia.","False","b77e7ed7-5893-471e-9c97-f99fe8d5430c","dataset/cdisc/ct/sc/2007-05-31/sdtm/C66786/C17229"
"3555","United States Minor Outlying Islands","C20112","UMI","['UNITED STATES MINOR OUTLYING ISLANDS']","United States Minor Outlying Islands","The U.S. Minor Outlying Islands consist of Baker Island, Howland Island, Jarvis Island, Johnston Atoll, Kingman Reef, Midway Island, Navassa Island, Palmyra Atoll, and Wake Island (Wake Atoll).","False","64d4ffcd-a0d6-4f12-bd01-4c81f420707a","dataset/cdisc/ct/sc/2007-05-31/sdtm/C66786/C20112"
"3556","Uruguay","C17244","URY","['URUGUAY']","Uruguay","A country in Southern South America, bordering the South Atlantic Ocean, between Argentina and Brazil.","False","f222594c-c24a-4e57-9ad4-b9d016826474","dataset/cdisc/ct/sc/2007-05-31/sdtm/C66786/C17244"
"3557","United States","C17234","USA","['UNITED STATES']","United States","A country in North America, bordering both the North Atlantic Ocean and the North Pacific Ocean, between Canada and Mexico.","False","1475d141-2c21-4957-816b-362da53e9ca0","dataset/cdisc/ct/sc/2007-05-31/sdtm/C66786/C17234"
"3558","Uzbekistan","C17246","UZB","['UZBEKISTAN']","Uzbekistan","A country in Central Asia, north of Afghanistan.","False","81e9199c-5595-4b83-a744-7da268932223","dataset/cdisc/ct/sc/2007-05-31/sdtm/C66786/C17246"
"3559","Holy See","C17249","VAT","['VATICAN CITY STATE']","Holy See","An enclave of Rome (Italy).","False","bcb344ea-75e1-495d-aaac-b577d0cb0c32","dataset/cdisc/ct/sc/2007-05-31/sdtm/C66786/C17249"
"3560","Saint Vincent and the Grenadines","C17114","VCT","['SAINT VINCENT AND THE GRENADINES']","Saint Vincent and the Grenadines","A country in the Caribbean, comprised of islands in the Caribbean Sea, north of Trinidad and Tobago.","False","b5c05cb6-9721-488f-ab37-8461e370f5ad","dataset/cdisc/ct/sc/2007-05-31/sdtm/C66786/C17114"
"3561","Venezuela","C17250","VEN","['VENEZUELA']","Venezuela","A country in Northern South America, bordering the Caribbean Sea and the North Atlantic Ocean, between Colombia and Guyana.","False","6411fee6-0ca5-4fcd-ad39-899aaab2c9cc","dataset/cdisc/ct/sc/2007-05-31/sdtm/C66786/C17250"
"3562","British Virgin Islands","C17653","VGB","['VIRGIN ISLANDS,BRITISH']","British Virgin Islands","Islands between the Caribbean Sea and the North Atlantic Ocean, east of Puerto Rico.","False","073d1501-cbbf-4fb0-95c2-050cfbd9f978","dataset/cdisc/ct/sc/2007-05-31/sdtm/C66786/C17653"
"3563","United States Virgin Islands","C17255","VIR","['VIRGIN ISLANDS, U.S.']","United States Virgin Islands","Islands between the Caribbean Sea and the North Atlantic Ocean, east of Puerto Rico.","False","ef94e81d-4cf6-44cf-a160-6cdffb954ccf","dataset/cdisc/ct/sc/2007-05-31/sdtm/C66786/C17255"
"3564","Vietnam","C17252","VNM","['VIETNAM']","Vietnam","A country in Southeastern Asia, bordering the Gulf of Thailand, Gulf of Tonkin, and South China Sea, alongside China, Laos, and Cambodia.","False","c518d360-cc47-4845-98ff-77c4b8b4d4d5","dataset/cdisc/ct/sc/2007-05-31/sdtm/C66786/C17252"
"3565","Vanuatu","C17247","VUT","['VANUATU']","Vanuatu","A group of islands in the South Pacific Ocean, about three-quarters of the way from Hawaii to Australia.","False","474d9bf6-f878-4283-b5e2-47f9e1e5f242","dataset/cdisc/ct/sc/2007-05-31/sdtm/C66786/C17247"
"3566","Wallis and Futuna Islands","C17259","WLF","['WALLIS AND FUTUNA']","Wallis and Futuna Islands","Islands in the South Pacific Ocean, about two-thirds of the way from Hawaii to New Zealand.","False","7488ade8-727b-45ec-9cca-347e821d27ca","dataset/cdisc/ct/sc/2007-05-31/sdtm/C66786/C17259"
"3567","Samoa","C17740","WSM","['SAMOA']","Samoa","A group of islands in the South Pacific Ocean, about one-half of the way from Hawaii to New Zealand.","False","c8ed4763-9d52-44d6-880b-5ffd26b5ba54","dataset/cdisc/ct/sc/2007-05-31/sdtm/C66786/C17740"
"3568","Yemen","C17264","YEM","['YEMEN']","Yemen","A country in the Middle East, bordering the Arabian Sea, Gulf of Aden, and Red Sea, between Oman and Saudi Arabia.","False","8e80e64e-8ac0-45f5-b371-1ed2959abc3f","dataset/cdisc/ct/sc/2007-05-31/sdtm/C66786/C17264"
"3569","South Africa","C17151","ZAF","['SOUTH AFRICA']","South Africa","A country in Southern Africa, at the southern tip of the continent of Africa.","False","b9a70756-e07b-462d-a794-bdbffc7b5370","dataset/cdisc/ct/sc/2007-05-31/sdtm/C66786/C17151"
"3570","Zambia","C17267","ZMB","['ZAMBIA']","Zambia","A country in Southern Africa, east of Angola.","False","e02e4a28-6198-48be-bf8e-beacf5d9e2b3","dataset/cdisc/ct/sc/2007-05-31/sdtm/C66786/C17267"
"3571","Zimbabwe","C17268","ZWE","['ZIMBABWE']","Zimbabwe","A country in Southern Africa, between South Africa and Zambia.","False","17f5c5b9-2972-4c66-8428-a70513732726","dataset/cdisc/ct/sc/2007-05-31/sdtm/C66786/C17268"
"3572","Diagnosis Group","C66787","TDIGRP","['Diagnosis Group']","CDISC SDTM Diagnosis Group Terminology","A grouping of individuals on the basis of a shared procedure or disease, or lack thereof (e.g. healthy volunteers, type 2 diabetic subjects, subjects with renal cell cancer).  Standardized naming systems are available that define the groups within which a subject should be placed. (NCI)","False","f97921bf-ab4c-485f-bbac-6e0d58339158","dataset/cdisc/ct/sc/2007-05-31/sdtm/C66787"
"3573","Healthy Subject","C49651","HEALTHY SUBJECTS","[]","Healthy Subject","An individual who is or becomes a participant in a research study and has no significant health-related issues.  (NCI)","False","9cbc60b3-c384-40e8-8823-22f24baddfa0","dataset/cdisc/ct/sc/2007-05-31/sdtm/C66787/C49651"
"3574","Dictionary Name","C66788","DICTNAM","['Dictionary Name', 'Name of Dictionary']","CDISC SDTM Dictionary Name Terminology","A name given to a reference source that lists words and gives their meaning. (NCI)","False","1179a8e3-e70e-496f-9042-68575826eda6","dataset/cdisc/ct/sc/2007-05-31/sdtm/C66788"
"3575","Thesaurus of Adverse Reaction Term Coding Symbols","C49471","COSTART","['Coding Symbols for a Thesaurus of Adverse Reaction Terms']","Thesaurus of Adverse Reaction Term Coding Symbols","A terminology developed and used by the Food and Drug Administration (FDA) for the coding, filing and retrieving of post marketing adverse reaction reports. (NCI)","False","d4f641c0-90b6-498e-95bb-f9b03e0d7366","dataset/cdisc/ct/sc/2007-05-31/sdtm/C66788/C49471"
"3576","International Classification of Diseases","C49474","ICD","['International Classification of Diseases']","International Classification of Diseases","A system of categories to which morbid entries are assigned according to established criteria. Included is the entire range of conditions in a manageable number of categories, grouped to facilitate mortality reporting. It is produced by the World Health Organization (from ICD-10, p1). The Clinical Modifications, produced by the United States Dept. of Health and Human Services, are larger extensions used for morbidity and general epidemiological purposes, primarily in the U.S. (MSH2005_2004_10_12)","False","ee0da8f1-8f19-47e0-b6f6-5e77a2bd0090","dataset/cdisc/ct/sc/2007-05-31/sdtm/C66788/C49474"
"3577","Logical Observation Identifiers Names and Codes","C49476","LOINC","['Logical Observation Identifiers Names and Codes']","Logical Observation Identifiers Names and Codes","Published by the The Regenstrief Institute, the Logical Observation Identifiers Names and Codes covers clinical and clinical laboratory terminology. (NCI)","False","e046d396-3a23-4e59-8a20-ce31048c1603","dataset/cdisc/ct/sc/2007-05-31/sdtm/C66788/C49476"
"3578","MedDRA","C43820","MedDRA","['Medical Dictionary for Regulatory Activities']","MedDRA","MedDRA is an international medical terminology designed to support the classification, retrieval, presentation, and communication of medical information throughout the medical product regulatory cycle. MedDRA was developed under the auspices of the International Conference on Harmonisation of Technical Requirements for Registration of Pharmaceuticals for Human Use (ICH). The MedDRA Maintenance and Support Services Organization (MSSO) holds a contract with the International Federation of Pharmaceutical Manufacturers Associations (IFPMA) to maintain and support the implementation of the terminology. (NCI)","False","89cb43d1-eb12-424b-81c2-ec864ebfb3d4","dataset/cdisc/ct/sc/2007-05-31/sdtm/C66788/C43820"
"3579","Systematized Nomenclature of Medicine","C53489","SNOMED","['Systematized Nomenclature of Medicine']","Systematized Nomenclature of Medicine","A multiaxial, hierarchical classification system for diseases in man developed by the College of American Pathologists. (NCI)","False","e8e46b5a-1f5a-4b10-a3de-b39f2b966bdc","dataset/cdisc/ct/sc/2007-05-31/sdtm/C66788/C53489"
"3580","World Health Organization Adverse Reaction Terminology","C49468","WHOART","['World Health Organization Adverse Reaction Terms']","World Health Organization Adverse Reaction Terminology","A terminology implemented by the World Health Organization to describe adverse reactions to a prescribed medication or treatment regimen. (NCI)","False","ef08ef20-7509-4609-80c2-74a325c2d30d","dataset/cdisc/ct/sc/2007-05-31/sdtm/C66788/C49468"
"3581","World Health Organization Drug Dictionary","C49475","WHODD","['World Health Organization Drug Dictionary']","World Health Organization Drug Dictionary","A reference source of drugs and drug associated information maintained by the World Health Organization. (NCI)","False","83181dc3-f410-45e4-80c1-ccf2bcd6ecb6","dataset/cdisc/ct/sc/2007-05-31/sdtm/C66788/C49475"
"3582","Not Done","C66789","ND","['Not Done']","CDISC SDTM Not DoneTerminology","Indicates a task, process or examination that has either not been initiated or completed. (NCI)","False","ddc8259e-f3d1-4f97-aad7-ab959b78c045","dataset/cdisc/ct/sc/2007-05-31/sdtm/C66789"
"3583","Not Done","C49484","NOT DONE","[]","Not Done","Indicates a task, process or examination that has either not been initiated or completed. (NCI)","False","16466b9b-5627-438a-a898-e75530f513d0","dataset/cdisc/ct/sc/2007-05-31/sdtm/C66789/C49484"
"3584","Patient Ethnic Group","C66790","ETHNIC","['Patient Ethnic Group']","CDISC SDTM Patient Ethnic GroupTerminology","A social group characterized by a distinctive social and cultural tradition maintained from generation to generation, a common history and origin and a sense of identification with the group; members of the group have distinctive features in their way of life, shared experiences and often a common genetic heritage; these features may be reflected in their experience of health and disease. (NCI)","False","f6e96ec8-1f25-40d6-9473-a8fb9f75c9f3","dataset/cdisc/ct/sc/2007-05-31/sdtm/C66790"
"3585","Hispanic or Latino","C17459","HISPANIC OR LATINO","[]","Hispanic or Latino","A person of Mexican, Puerto Rican, Cuban, Central or South American or other Spanish culture or origin, regardless of race.  (NCI)","False","94e95bad-0e1e-4a93-9af8-45c10d132e0c","dataset/cdisc/ct/sc/2007-05-31/sdtm/C66790/C17459"
"3586","Not Hispanic or Latino","C41222","NOT HISPANIC OR LATINO","[]","Not Hispanic or Latino","A person not of Cuban, Mexican, Puerto Rican, South or Central American, or other Spanish culture or origin, regardless of race. An arbitrary ethnic classification. (NCI)","False","2bd396ae-2d35-4634-8f61-a813ad860472","dataset/cdisc/ct/sc/2007-05-31/sdtm/C66790/C41222"
"3587","Not Stated","C43234","NOT REPORTED","['Not reported']","Not Stated","Not provided or available","False","8fd3c594-85c8-4e67-b1ce-468cca2c9adc","dataset/cdisc/ct/sc/2007-05-31/sdtm/C66790/C43234"
"3588","Unknown","C17998","UNKNOWN","['U', 'Unknown']","Unknown","Not known, not observed, not recorded, or refused. (NCI)","False","ed901181-74ac-494f-81cb-edf717defba1","dataset/cdisc/ct/sc/2007-05-31/sdtm/C66790/C17998"
"3589","Pharmaceutical Dosage Form","C66726","FRM","['Pharmaceutical Dosage Form', 'Dose Form']","CDISC SDTM Pharmaceutical Dosage FormTerminology","The form of the completed pharmaceutical product, e.g. tablet, capsule, injection, elixir, suppository. Dosage form can have a significant effect on the onset, duration and intensity of the pharmacological action of a drug. A pharmaceutical dosage form controls the rate at which the drug is released into the biological fluids. This release rate affects its intrinsic absorption pattern and therefore, the bioavailability of the drug.","False","89c212d4-6d5b-4c22-a4e2-69da15717803","dataset/cdisc/ct/sc/2007-05-31/sdtm/C66726"
